gene_name,GSM2648567,GSM2648568,GSM2648569,GSM2648570,GSM2648571,GSM2648572,GSM2648573,GSM2648574,GSM2648575,GSM2648576,GSM2648577,GSM2648578,GSM2648579,GSM2648580,GSM2648581,GSM2648582,GSM2648583,GSM2648584,GSM2648585,GSM2648586,GSM2648587,GSM2648588,GSM2648589,GSM2648590
DRAM2,11.291657242482312,11.137441096071754,11.205796430601847,11.249726919329522,11.018231659597156,11.12576336831655,11.288234187486758,11.215573681852652,11.399222335947748,11.057296635426919,11.418328839535876,11.410690723114223,11.270645202117196,11.33063366863949,11.402678676668296,11.372362327546156,11.286423746027562,10.934623262788492,11.218381048842925,11.176705285615796,11.033105609500659,11.13567040558531,11.23946489147924,11.2296834719265
RHOC,11.421105202084544,11.350587339799004,11.482305397128567,11.34263368016083,11.418389628582364,11.469780226868744,11.550537786590086,11.511871932205521,11.544638485603,11.633375073094125,11.572611035145655,11.600214004456333,11.502886303053932,11.541408941610518,11.480932646944954,11.56193640012837,11.585648556772357,11.406590089821025,11.631764746991356,11.64678496296393,11.575714413396492,11.607893223698484,11.56354899450084,11.387179931541276
TRIM33,10.341474790288396,10.33284401843718,10.357668073336521,10.390049422958914,10.233794293235551,10.299652611329616,10.272907672186635,10.345076698308937,10.53635776852427,10.490934795252395,10.47865081825032,10.487190750352982,10.430317577669262,10.523207614667527,10.459934073845972,10.463950866447911,10.49383547097978,10.408198338497614,10.42856147002422,10.473382035118428,10.315210709228122,10.432802461885057,10.458393928140566,10.561757757804381
CSDE1,12.670267003064403,12.56913001881851,12.604039371766307,12.677263496054543,12.623374606793298,12.563499676849277,12.619790930052922,12.591688613798581,12.62717425782484,12.716690106918206,12.671209593086994,12.703710270602853,12.686783460196835,12.677798184524995,12.705891778253871,12.679835679005459,12.60956675990172,12.679884708485464,12.646880040773572,12.614229490632397,12.645629821652621,12.591473845423568,12.64483511730534,12.69870426353584
CD58,10.090555523612387,10.847574201577013,10.288648455854526,10.289033817634044,11.13470113205151,10.781596415148929,10.269487886013513,10.213075722560742,10.093751180397794,10.816737847139166,10.441524140028326,10.156805570716061,10.762869715946536,10.453165523720498,10.138727085701598,10.215043994270339,9.775822269236217,11.01569750389137,10.358234658347053,10.181132644728843,11.040856593077404,10.465269782931975,10.09961043584764,10.129676945162775
NOTCH2,11.180684691371324,11.177311040723925,11.264303921835497,11.112216514496014,11.3417413382268,11.220793272495438,11.088966646966359,10.949066587720793,11.343731300941934,11.173654149028412,11.297911521025418,11.169795451272664,11.496964577960409,11.376223431613708,11.292537185076815,11.267942178896298,11.39197115924762,11.35970789760563,11.565366639932401,11.307822633925735,11.6356646755455,11.450532338032293,11.48469855392229,11.553421752379746
RNA,10.263209517048143,10.17061493321382,10.226797107319022,10.106049892755253,10.195130819689007,10.21851146223131,10.181353396744806,10.208897144644776,10.223917808884904,10.170609286408132,10.205377718688318,10.168803994879271,10.16667640501813,10.169562451552377,10.23703033500495,10.243823789104285,10.154240730002803,10.19161185427235,10.174955089720305,10.160550853715245,10.254930830509483,10.227706705188432,10.310404479857558,10.180959743378502
NBPF11,10.050752327745828,9.899490311848322,10.00153725914019,9.962967281958413,10.17503060396295,10.039988926645803,9.870017863431231,9.826723606805045,9.968696095283198,9.996733543255136,10.027105823690064,9.920071878551044,10.07512354932852,10.06699047716908,9.935710198825575,9.89357398483075,9.983827682982705,10.217795950481808,10.201446354957618,10.007634468536054,10.256019564027353,10.097036500345887,10.065610429602227,10.253371334310668
NBPF11,10.063192703019183,9.8995133060491,9.996623590985248,9.970662185438371,10.178214302481624,10.034065192490395,9.87231371987962,9.832862208319002,9.958555113642294,10.005807737721875,10.02536021146845,9.923690340190294,10.077114045158275,10.075117955719456,9.940164486959238,9.895290412193122,9.992969577019634,10.22455799835171,10.202865886906183,10.00692599732905,10.263131291226633,10.097797374968016,10.070945722971327,10.273790503430668
NBPF11,10.574218898882014,10.41665288153125,10.468776242007129,10.485915762051743,10.644870651497975,10.524114105542614,10.354942542842462,10.346850339294848,10.430201876584245,10.578132447362895,10.532834621609236,10.43703454701957,10.584889531328935,10.626628281528443,10.48734737732631,10.442532881368994,10.526755113541194,10.809671067676906,10.685066894448445,10.560094495454123,10.77784254727472,10.564323644923405,10.565429504663376,10.758923175929823
NBPF16,10.316403881149416,10.162047094054614,10.285785152895453,10.219043791179121,10.408109272317624,10.298692005790901,10.111517763314733,10.088289557602701,10.224768898378857,10.272950733989093,10.28348139694684,10.163063884980593,10.340675597976219,10.329575929744403,10.186339140964792,10.152623020082205,10.276814507240308,10.532417057391514,10.466648911742771,10.29979655440013,10.562223368832422,10.395159191106023,10.31833748160862,10.49518307082037
CTSS,11.036124127856974,10.798476584178113,10.900023706909494,11.022829252137871,10.963250483611633,10.78842071699688,10.89491878007862,10.818849273529054,10.812491251633311,11.35187567816881,10.84313465012343,10.836071839663422,10.872944135332022,10.868705329997537,10.838588424609082,10.86558291501844,10.707086168011031,11.246642036268327,10.81568382712419,10.68735840263816,10.824218599783524,10.701761629299629,10.818666107160077,10.841879173823125
ARNT,10.800217381623467,10.621811139858027,10.709203586630004,10.814598924859268,10.61884216956473,10.732855690366852,10.820613426124027,10.826104166601375,10.73304955698587,10.371083334158715,10.658478801857557,10.586177749699452,10.523671832084801,10.670999921181842,10.61670110050997,10.588374416976123,10.688575762842476,10.344747621858046,10.597945620281209,10.755716842611164,10.439506121121205,10.61476162316404,10.598500330602935,10.540359108227324
LASS2,12.11043009906951,12.053390090340198,12.146131152388376,12.114463694755301,12.036855501634978,12.106271453036477,12.114512523286749,12.14182511989139,12.14583809131466,11.881193619715788,12.094638863751216,12.06900957711884,12.033761493328907,12.027070715773654,12.14976344167295,12.10400069784191,12.140750138422474,11.960012967494409,12.135048802980972,12.120306646317752,12.080706974830951,12.065579331925711,12.14263813995609,12.133064294286017
MRPL9,10.329534832363125,10.382221565236849,10.226917245904719,10.428583931809953,10.219851889377905,10.282241635940412,10.324554442900599,10.435943231982709,10.116099789227272,10.190908416506835,10.175133740082975,10.241651570155893,10.189577059539468,10.20860230552285,10.296261405847234,10.16428835056007,10.247384366845015,10.247898618265204,10.080076373355274,10.18031980949135,10.10256806829339,10.24211326546796,10.197603988964016,10.32173507233358
S100A10,10.476537432536123,10.962455228156273,10.572185529644425,10.71417323547166,10.88945654365212,11.051196363373823,10.91656742646695,11.165210294309158,10.431753863308515,10.932873842455852,10.833369196609368,10.880408209349563,10.808680977468361,10.768200171412676,10.805714383103583,10.669673103594276,10.642309777226158,10.701066349362243,10.752144777370091,10.896026253606845,10.743702261365803,10.87021526603581,10.707214426387935,10.790416471033653
S100A11,12.421709706271347,12.493079199117142,12.400604699988802,12.396493505643019,12.383539311801812,12.465147678515667,12.378076043611753,12.427762100303957,12.292135368916595,12.525902449621467,12.409168261305206,12.44402012503055,12.365865770044485,12.314577773338826,12.43160927069434,12.310250913225104,12.43390842959686,12.522267702638288,12.335732633033443,12.458676910182959,12.395700554826144,12.312543215855829,12.410331988717001,12.309950469071037
ILF2,11.594079462623071,11.70526788805002,11.57176859727639,11.53996556046288,11.661598246769186,11.647782434454115,11.515070004262414,11.675998857110985,11.522359966496554,11.668546135313754,11.51352954263924,11.44987494554756,11.57172760132603,11.552881266984452,11.542605106137904,11.58917210766593,11.633438692760082,11.681583385736836,11.491071136821569,11.604045885476404,11.578740892808545,11.523285968019328,11.487845777538894,11.56637488168935
GATAD2B,11.260891583922142,10.959236040047447,11.074514991083223,11.100518181502835,10.940315877981805,10.983383616125181,11.109325374008687,11.04159653610452,11.140541193873556,10.61293095610353,11.063680285665695,11.071446241914934,11.000355773394679,11.10601971597458,11.050042550328,11.080330591458523,11.069232318101813,10.542494819670136,11.045797953349734,11.09175898579614,10.941292412287448,10.972582937236778,11.187121067582758,11.085519940165899
JTB,10.407129546356947,10.794387615431189,10.539878261641176,10.606698550562523,10.518760261272332,10.727092057134566,10.553040156514163,10.824390649038714,10.719892714691097,10.558165594691403,10.712612730581567,10.678537712444152,10.677397825016827,10.650321778580087,10.698243471422218,10.633312338227745,10.785810540155309,10.514662913875739,10.578991869756702,10.793518698656133,10.644597546097149,10.659342869115912,10.647327256997688,10.61144140425349
RAB13,10.54378351577158,10.674087955451357,10.531919080338858,10.41610570995056,10.683025132491375,10.596499735407843,10.645434379437111,10.567052376952677,10.603333505289678,10.99171715411102,10.447309597677107,10.587762259202734,10.495775033030776,10.524575507249102,10.412152616125793,10.558518741961468,10.829128498079559,10.93819016768272,10.857520032791417,10.84722603434837,10.737739197969775,10.848049786912197,10.692637285890711,10.61848766672515
UBE2Q1,11.090589552022378,11.17141252835061,11.137607771670913,11.079471180690318,11.116317518661544,11.158844221556034,11.123924461180495,11.16414811383172,11.115048560325235,11.09374646229066,11.053007113796395,11.116141368469744,11.121945211155301,11.025533715244146,11.11035978986507,11.072560345708965,11.192578197830098,11.051245981400601,11.173975690282871,11.146479856784515,11.126986401559728,11.126249576382365,11.174652067349355,11.141060479960245
ADAR,10.80142839160583,10.734122814437386,10.768802336683718,10.815088855044452,10.707386913319231,10.697383329588275,10.773386379060709,10.746781330191848,10.679911534110403,11.752783497618193,10.744741970386256,10.730029288566493,10.708101223190809,10.717807807476875,10.83699404854334,10.830806084362395,10.860203116507162,11.808464723777131,10.796010313921537,10.748953250634976,10.785833251993015,10.789642648155578,10.875605876655408,10.925744689283691
KRTCAP2,10.649331542829342,10.754677630436598,10.539637984469787,10.636674279035645,10.483879301012866,10.686426422662311,10.6389847827071,10.806844630019881,10.607538888671568,10.497741448003746,10.44079597035874,10.498222524064504,10.357336048071273,10.436531151159167,10.503829239905908,10.509257376279962,10.773095917320136,10.665527919472433,10.491030872464963,10.843051473128645,10.484903312302018,10.706577164737052,10.655749826866888,10.642185096966719
GBA,10.993398494677608,10.860740880891683,11.048835368390836,10.950249594704117,10.886482430302387,10.914360105645454,11.112575170810631,10.916299322048845,10.895006881276563,10.642050541542739,11.02839896893512,11.055631043287848,11.010029583127292,10.773282341661009,11.015055960535394,11.100652772649681,10.875043528018248,10.310083334857806,10.800458847140632,10.972302310893225,10.73917752481907,10.83701710489132,11.031947956505025,10.839160615819875
SCAMP3,10.153768243022292,10.31337892760524,10.254919547920549,10.219643705691592,10.318217195334213,10.319845340258015,10.25067906206134,10.359947224993087,10.16148789129897,10.223159464972186,10.189148512490794,10.19660765220099,10.234502550417053,10.126618612184854,10.227434184059272,10.190119436750594,10.308250108650613,10.179454234773717,10.264965411303988,10.430131172481369,10.276955210389284,10.296836169212165,10.210712425106827,10.07841413634413
CLK2,10.194582281931977,10.18076237399164,10.141058203327754,10.105369989641119,10.38433632601203,10.13161668620841,9.948549953103305,9.935062007275642,9.577254003687973,9.727790207473214,9.604410312943257,9.75665314213877,9.768107482051182,9.727932840051592,9.638563341998273,9.662153154145745,10.033562113424484,10.194937616300491,9.972914706953608,10.087134772264495,10.001975084270953,10.004329934544327,10.070506110783612,10.0516083548562
YY1AP1,10.378906007925039,10.545090489090537,10.369241423758508,10.348625325872806,10.404286838045985,10.454550254447359,10.481184649379498,10.403185986881303,10.316286051022871,10.48337296653011,10.451239718907484,10.476188873047183,10.458493046139454,10.346719517792307,10.5230514363485,10.480915903001117,10.389461252453504,10.472030864675157,10.362543237712066,10.490873045228962,10.516636398414548,10.485513052483892,10.417929624498507,10.546076075792984
GEF,10.029914949371634,10.046536226323626,10.037849146666618,9.906173375062805,10.203005233893505,10.070288026346097,10.037442394979971,10.018219716031547,9.9391322501085,10.16500084619733,9.965205416818916,9.889567579245742,10.017080690932845,9.922066751229119,9.953506425174368,9.945332787190994,10.104044040797065,10.329937430832436,10.165018366080346,10.155904647357714,10.320974005006192,10.096335694772874,10.17276590035805,10.203407836302398
ISG20L2,10.726195647494961,10.98126048540069,10.794832363584383,10.713723299587308,11.035138196558396,10.899971035180124,10.79010533368486,10.812075367842743,10.883341948800604,10.589661467185818,10.88231616330344,10.852275691564897,10.977982600268225,10.921773571392183,10.867456596249408,10.96151556446493,10.900422637163217,10.840768449782917,10.900415889068135,10.967856804594335,11.122331816061322,11.031370513304461,10.976446917805854,10.832164326840923
HDGF,11.4655822959822,11.75461544241389,11.568675028694734,11.490232647379054,11.732408093132825,11.67835170446217,11.508400421287348,11.465837431136121,11.476491249181212,11.656604285960052,11.55241180800983,11.50884062310047,11.698273373702746,11.515638644143051,11.429633597029733,11.465744742490228,11.380239212309801,11.684969433481497,11.4990085196889,11.496340199006898,11.733940355199634,11.61123706743258,11.432234835792794,11.378534517302999
TAGLN2,11.346603067301876,11.350147450740655,11.443380495363265,11.35349213283655,11.44211267365726,11.400616628081288,11.448654157005464,11.47782203350421,11.182745219956109,11.360706202522262,11.486756838623164,11.431578345245525,11.40330179669126,11.422522102422171,11.328141595594898,11.540050207933776,11.397927378462203,11.447172424659856,11.459101677867258,11.505421876660387,11.439732595852902,11.44414499580968,11.488994763938605,11.388938998484557
PIGM,10.108090147489232,9.967804082862049,10.0112744915108,10.101750505415879,9.9403002048721,9.958495555516635,9.987752501909517,10.075974276406729,10.279208587539198,9.169909496902925,10.107802982963557,10.107944878297282,10.051187836975709,10.161145419097872,10.177779334461846,10.152921875687959,10.13890898054304,9.346112718144663,10.180673204330018,10.15864420315816,9.92653084567317,10.15531348949609,10.20639623271834,10.248613857804978
COPA,11.699267189190216,11.57918968544006,11.646875236433619,11.671206858641067,11.570807947633172,11.655777474302374,11.691838951538589,11.66009621166102,11.69563177464805,11.653986342594147,11.741686047467745,11.702310229997922,11.66272311818331,11.68400924708528,11.680628249179032,11.694090348992042,11.730863988869341,11.596319287335666,11.650908434889262,11.602661055071783,11.57201871246428,11.644224986905163,11.64665568035137,11.671159301196987
USF1,10.657558404031834,10.86257041947527,10.587993765212175,10.538188313238361,10.658413845510019,10.704387744974735,10.58438819643445,10.64704659158851,10.646458710589215,10.98153738202283,10.632244743898436,10.705095686194111,10.642106333955262,10.619908634029176,10.684790923367526,10.678559076938644,10.853304330615522,11.14127265140702,10.633333951956713,10.8382447067242,10.569285154127217,10.81426094678474,10.700080719523632,10.71383709080974
TMCO1,10.722432509037375,10.560506601089946,10.72287936230166,10.777134263555467,10.635818568248949,10.589135092944362,10.698461063870054,10.724706013288085,10.942527713491934,10.844347080636508,10.930325486861328,10.899442254326082,10.757326185060666,10.873997177210926,10.99230620704735,10.90058886830556,10.82007384159678,10.803069781717731,10.85892956803612,10.81291635932375,10.869206267347527,10.720062666263477,10.82362173545797,10.913671093445727
CREG1,11.576414730235726,11.302269525730814,11.385253442984318,11.495871843796278,11.252497977242493,11.250351905426303,11.462353300447504,11.357054117333465,11.27209960400372,11.319252076224464,11.151150420359052,11.235567543861679,11.223649595576665,11.16332143513994,11.322192579899603,11.272185928497983,11.297002552881748,11.26603394174962,11.160560113698542,10.898856124433678,11.063630101524545,11.128051647855829,11.239344997246226,11.220268465900537
SNORD76,9.590670619587288,10.289654910890196,9.769399476930296,10.044948599660104,10.506614301719893,10.289506215326943,9.940429460848355,9.920986111835461,9.81773584853615,9.983311548998403,9.91196125158158,10.011429315157187,10.053228095201208,9.940831841140144,10.087258633329393,9.917211470875055,10.03827494680976,10.919461405083172,10.305142164129935,10.498429402436782,10.648273270267563,10.25206470460476,10.422205852142655,10.388549632082583
SNORD74,10.233174467816175,10.768824062653957,10.407675759632221,10.542927637886882,10.716957969367538,10.805111238232048,10.49099403603398,10.764908542302111,10.405139794191689,10.572493800113255,10.45955880800935,10.574269014753412,10.56465614121947,10.595326506030375,10.57047415945389,10.49028004531469,10.851248733075135,11.341511658835358,10.965854312556228,11.100037863215068,11.100896750654496,10.872718143082288,10.654800664188862,10.929552669427949
RC3H1,10.104577217705685,9.988077969712634,10.209276896905113,10.095031462876207,10.138892132689838,10.106120614201693,10.228780431303628,10.069551090689385,10.347465964954322,10.422133229793845,10.333156533310499,10.25058062999828,10.264957136612313,10.287201213567755,10.35045026238161,10.267403496398142,10.239282304344366,10.283768619595886,10.39286324052896,10.121243747230475,10.225774746668604,10.226715565878026,10.298435038928377,10.258968365493828
GLUL,10.726846190047471,10.836526987725295,10.7605928666612,10.68948675328349,10.380723476909333,10.581130046788408,10.75049781020025,10.754817827766436,10.50650955933042,10.398773119759625,10.258613903984068,10.307284146184873,10.080139598819505,10.244776574304188,10.401460331634917,10.375768539043928,10.76769119988468,10.711284778312749,10.523800067728324,10.490090315000263,10.264739420551193,10.441672658137778,10.631760989078101,10.51220404243631
RGS16,8.845865452055,9.276575413294731,9.462909926343293,9.152227811942607,9.345248987288654,9.526915499587519,9.21960753124017,9.376511397042997,9.729740203833591,11.033100797318196,9.889254327802819,9.931887934639345,9.96107809076267,10.066770815586638,9.914276802076808,9.950195167896583,9.678396973126958,10.073954230859947,10.011628942004377,10.023417521147554,10.144868861395866,9.897290893623811,9.946689338113343,9.897796940593622
NCF2,10.063222728060069,9.868640092388024,9.96094042872396,10.005994150650336,9.627589152565987,9.839113300300559,9.962090106486418,10.010962818845115,10.098246935489387,11.34047755551418,9.977749884989787,9.965926985647876,9.63169482184637,9.946167620670023,10.220159843259326,10.17503719051363,10.138898953237966,10.299533334466428,9.697616478937071,9.757607352982996,9.332572774419482,9.528792306070796,9.941236148748446,9.956799643962695
ARPC5,11.369742365477256,11.168363297377963,11.351774823770539,11.408894238063224,11.269594138880395,11.20972629618483,11.204719409364198,11.331752176715217,11.217870184012476,11.383663552038653,11.130452446874193,11.214669956261805,11.109643946927411,11.293770461258674,11.188444357684741,11.21467614809771,11.376368672550829,11.338075372993595,11.165078623844682,11.291234774079083,11.17272319769107,11.183395265107562,11.180406990534003,11.261666507258857
ZNF281,9.92060178218689,9.718587936098046,9.925048025092584,9.805079780851313,9.815911407105617,9.822163615696093,9.921513643586088,9.872389350878503,9.994585236407525,9.390336300706876,10.045130516744107,10.1017064949699,9.98495408824059,10.005045910920275,10.17207944002682,10.137261841946538,9.84679453182697,9.278954429938981,9.887397903756405,9.958267271611918,9.828685665235733,9.882406784403816,10.105015667519332,9.782138289072982
CSRP1,10.828571028565877,10.858291498634967,10.827179677782865,10.849313977980911,10.789344694621304,10.847117717935426,10.930466557404493,10.985962328455997,10.830714579621507,10.136968714156263,10.943522315256734,10.965672758469506,10.864673625159387,10.89721141262815,10.918357052148194,10.8894814016251,10.883997911450273,10.51130700898934,10.763591003293383,10.76028276894524,10.755039073684884,10.82249040651356,10.861058709716437,10.80483882102884
ARL8A,11.655680838172145,11.400884654629763,11.58314171672222,11.459856975897615,11.423868783713251,11.307868162056845,11.469652844033407,11.314546857094808,11.646368712174466,11.377471109076996,11.492901393643246,11.460029758024561,11.493112968529832,11.574837440611324,11.415174599083542,11.513442097168296,11.469191435630638,11.30938941954847,11.51669268882279,11.615164668725097,11.492131642043123,11.378469502110088,11.48826540735444,11.392137302017792
RPS27,11.767113773243372,12.027146709018243,11.890526299772652,11.9203813513958,11.883289454278065,12.023759439783964,12.030647767047055,12.028712919614643,11.736964685601494,11.720149826660903,11.86770927494133,11.951905355904668,11.92662305529231,11.76749063303084,11.92959007184451,11.803411729576238,11.95917569812333,11.826068153001602,11.753884481383432,12.108565692887275,11.737905742416087,11.910330874486748,11.856770323707545,11.788137252925084
ADIPOR1,11.822640082186712,11.741158836219853,11.739151681796475,11.77963140819495,11.79005399483774,11.71983785616541,11.830990250910423,11.712283343043135,11.608249915662894,11.567171312975589,11.67208100699674,11.68302704830705,11.677910601364346,11.535987294371141,11.610944050255732,11.595119334220401,11.692349110076046,11.606045382934575,11.659655550769507,11.637372130213684,11.66983492659711,11.733257329202495,11.72453697587973,11.626153173665235
NUCKS1,11.598282968346972,11.424148787329262,11.478841401241016,11.503600742431944,11.394616682276773,11.363132999456024,11.425615597523379,11.412327584442478,11.230075808637537,11.157382624108022,11.386658446372298,11.373808523921506,11.304553298577082,11.434593504839127,11.521170712904096,11.450064785041755,11.421581791134264,11.391408136876862,11.337611735818557,11.369246886872705,11.36507943702223,11.395509089042513,11.496857827387075,11.702142866675207
FAIM3,9.682655334842597,9.642223195568674,9.644857812069183,9.56579487883466,9.27706693973369,9.50658068108985,9.755221041261901,9.906328021246798,10.14057111538285,10.02542720944674,10.083374386787936,10.196129309709436,9.975220563633085,9.966813812496147,10.068554609108167,10.047525465392644,10.429069107499982,10.013793104818603,10.260616845123524,10.526999055784279,10.09723427289393,10.257841344828032,10.325641038636359,10.136383387884027
EPRS,10.526869409406359,10.58199118259885,10.533300674074354,10.636484306106697,10.574390153256957,10.53665200908438,10.524161962163355,10.60794632533409,10.943158520999217,10.712372527956102,10.99545178511802,10.986101969046398,10.835930865377716,11.003837141669251,10.967324327067267,10.995465561278394,10.955993961889186,10.725713159800385,10.86300822321228,10.737182192195702,10.821671562654569,10.858782123687496,10.91864790630726,10.939467410380981
DUSP10,9.923452159401574,10.24165701613717,10.05588995761854,9.95457847735903,10.629920242780182,10.200850329149732,10.021623384085588,10.029418705669153,9.518390651722585,9.825778820757712,9.763419626449167,9.75639902269013,9.896956258102923,9.814437568140953,9.723713985244304,9.650283605670616,9.592374728349053,10.109161089308884,9.9861503428684,9.83890392223627,10.163467226627699,9.858663491590102,9.92037155484827,9.796758534099286
WDR26,10.583686795107752,10.24613588654945,10.531408491349652,10.46986804884315,10.472451919182511,10.34197929287923,10.556149962069254,10.50628763718671,10.552668648355464,10.315895074202865,10.539019076337242,10.498152765784486,10.528618214221744,10.5511246048725,10.629515898138363,10.5432771060681,10.398676345817483,10.259372999643254,10.484642978696417,10.50656778981466,10.36650104513868,10.395589685958017,10.556917014119417,10.499290891920872
LBR,10.288050234207006,10.071759864828497,10.305447834754263,10.287414048450374,9.862273642524594,9.951318031007052,10.127526762329845,10.172211835890952,10.37459068776752,9.743302528817491,10.244170209716083,10.236270217125883,10.085275078060274,10.16079595748944,10.36083363650975,10.333908830531557,10.348259055900094,9.80638110188607,10.122192486730668,10.073647728323843,9.934942061227263,10.113695649967246,10.270479700264062,10.229134190347864
TMEM63A,11.041538643563236,10.900150941528308,11.010971690799176,11.016860102738788,10.987203074347748,10.963461057504547,11.044539424840098,11.054903853784136,10.831165156412423,10.752638510726298,10.708742458913074,10.712948475430496,10.645938038427541,10.65516431801121,10.688477918019553,10.712738196383183,10.818349145123872,10.705467206668361,10.812434898368672,10.757111708018718,10.697805651140095,10.752539998818582,10.70915271648832,10.647652197068844
PYCR2,9.853093480261037,10.294083793909483,10.063859150469668,10.104710083677402,9.972036389572837,10.307767726870216,10.018223596662017,10.210951361605863,10.20313119959727,9.911777253426369,10.140969615174233,10.098098995346076,10.117610682814654,10.075327632684514,10.177330916193355,10.181203577845652,10.368083038033483,9.967715726918778,10.208424054254086,10.370182064965405,10.148564562328078,10.331045492683431,10.286675412906968,10.159531109705823
ACBD3,10.685721892381972,10.386090589454598,10.512837068310908,10.576832806416688,10.448509308692536,10.564569607553274,10.547350512267068,10.644100543849197,10.668837357871421,10.314143065950299,10.547886786423044,10.570492102163831,10.464862632794672,10.649732686154447,10.565202753586531,10.539172822415766,10.550690290755357,10.214932378947006,10.498058555280746,10.329931668205024,10.47904013271497,10.502993145776497,10.4965602589832,10.528345480580608
PGBD5,10.573998715248857,10.278827641567654,10.532559819462566,10.433683205165954,9.940336133758203,10.236612872851465,10.45105653318179,10.348573877428052,10.479745297949954,8.509366137238706,10.353535309131976,10.25717777019433,10.029541194827116,10.1158352254104,10.247353920030625,10.40035439354382,10.599372856894762,9.154086634830525,10.331723399702014,10.425816121220594,10.044755319656526,10.396010169301825,10.499317826342512,10.425729910656448
IRF2BP2,10.297047738125547,10.223511592480277,10.152921888665173,10.292823277637819,10.145059924804386,10.227226956233606,10.489164150450117,10.331609051500648,10.036918427836806,9.631415656963926,10.029290332698828,10.099543988289321,9.965278036963456,9.97723375919783,10.095120900303577,9.958797228415486,10.305001261806295,9.847827531995051,10.190819858751102,10.215713264832628,10.03156066849044,10.04770979951389,10.253634560525661,10.124829516370214
LYST,10.37056905490597,10.088735583489326,10.385850583230894,10.271726283949263,10.381122686754933,10.3178941102575,10.235550008026447,10.287919363938048,10.55262859708516,10.160822205824829,10.620733678162761,10.53767581414934,10.657811346052034,10.65519427186336,10.490685602213954,10.376445945083635,10.140433130914447,9.870965189996255,10.385715597266815,10.117892056251174,10.382022989053969,10.358266783440932,10.208484390609991,10.285804131077384
NID1,9.842183381238122,10.20376657224757,9.937832772920334,9.900170230508014,10.403029327032339,10.120839892820955,9.776885686649873,9.818760259395411,9.685522600136519,9.99023802300381,9.935415297391192,9.829802671113189,10.256517434294151,10.035289316975664,9.59227960129485,9.619560253213926,9.160812553415168,9.625936909477781,9.540980125446357,9.494416320583698,9.99716068467818,9.639813924947667,9.413114041747239,9.246625339636386
CEP170,10.82307644608392,10.463920960346561,10.82788048619942,10.816068715414822,10.526614714984548,10.480896862608148,10.820423438003298,10.618257492421687,10.574977205914639,10.63361270869417,10.732023938485922,10.838493448526926,10.607013892476669,10.900206797843277,10.813935384692561,10.91591019902713,10.525642082677864,10.61535010808716,10.922728532090657,10.580455516403216,10.718691355597539,10.655948967840887,10.83227410260711,11.010769589775055
TFB2M,9.990545114928516,10.073509423583294,9.933132350755002,9.953744596186695,10.317877866965453,10.048414237724947,10.01381387238615,9.874642977193371,10.406361357935952,10.191975731879088,10.339510561797177,10.30600856620739,10.436488114741504,10.400846128629633,10.30988335635891,10.395443199755956,10.180863224977081,10.422958291426122,10.244882033242947,10.125077118350509,10.507866599986219,10.223361710635745,10.35389611288321,10.192203779237532
ATP5C1,10.654455816473716,10.774272688490324,10.834408016022204,10.70703425277326,10.744653152406169,10.675289402197837,10.726089336373962,10.774458146028522,10.941045816490696,10.88276036502468,10.981826034862445,10.998100393209608,10.980012906014576,10.904669921813815,11.01195689205761,11.01653488148393,10.823443016102,10.714560302243784,10.917260335077522,10.790468057764794,10.78627274075252,10.828947829293474,10.813230901930131,10.802619997952657
VIM,12.122380065341744,12.247061245756909,12.13674031960652,12.152518271996364,12.306421949877665,12.243487950457252,12.211076485490958,12.188561060898722,12.065304999551442,12.853981098433984,12.1837448864694,12.096006031486057,12.311196802080246,12.099628930301389,12.152493810685533,12.135928438389781,12.083855209426597,12.701386614045031,12.077077917278643,12.141470467501408,12.323414642268267,12.174274276300176,12.118909073005499,12.026490823739477
PLXDC2,11.95399963605862,11.652771127927515,11.948042647674313,11.845991951849426,11.482602532247434,11.738849840785806,11.919214734552106,11.85845340553755,12.080324225915339,11.05514186665652,12.103067677049868,12.14791615728851,11.86562431058945,12.04857758161826,12.100746342501822,12.055237424836658,12.075883501891925,11.173364747835647,12.13516876342733,12.065937000432,11.85038489970699,12.089636986096462,12.145285804268472,12.082830939417134
A4,10.422912709515499,10.067071047365642,10.310723920976052,10.243480308987097,9.654985926245033,10.000721173358532,10.390930292658446,10.358454159982346,10.593480892794961,9.581374676425963,10.524026761085318,10.61526695246723,10.271645202600293,10.510996427607196,10.687929851246956,10.669533637644925,10.745350364177451,9.818205140419948,10.455252669338796,10.62392714910478,10.156245627238539,10.517930315989881,10.685393675979478,10.64446388823415
WAC,10.967136592250188,10.725604962671175,10.863031034064127,10.969206893298193,10.883658020644754,10.946890611961718,10.883179514092522,10.962353864259327,11.040312889938482,11.22151216755973,11.092368175662056,11.024797883519604,10.994225046239032,11.151968925174613,11.06901562551032,11.030860026852991,10.914049744760222,10.89907478527926,10.95058934575722,10.993225292006512,10.981945122541772,10.938734028060203,10.98051333054223,11.016696446010082
CKS1B,11.074436080026244,11.189218037735142,11.120558104050977,11.187085845652367,11.079580232620028,11.108272342465785,11.162752033432637,11.269143651969546,10.973997999133086,10.848636480151413,10.82515983170429,10.885789562379573,10.831551774552253,10.91096023076558,10.982191883880304,10.951334550162303,11.12511448928511,11.079791268173842,10.969053257792433,11.31747630674635,11.035223146251006,11.087364878588277,11.17842873568928,11.29179052866252
